"﻿""EDULIT_IND""",Indicator,LOCATION,Country,TIME,Time,Value
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KOR,Republic of Korea,1997,1997,97.05586
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KOR,Republic of Korea,1998,1998,96.63765
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KOR,Republic of Korea,1999,1999,95.94332
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KOR,Republic of Korea,2000,2000,94.98544
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KOR,Republic of Korea,2001,2001,92.56578
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KOR,Republic of Korea,2002,2002,89.03712
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KOR,Republic of Korea,2003,2003,87.45414
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KOR,Republic of Korea,2004,2004,87.91097
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KOR,Republic of Korea,2005,2005,91.41664
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KOR,Republic of Korea,2006,2006,95.8499
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KOR,Republic of Korea,2007,2007,98.25666
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KOR,Republic of Korea,2008,2008,97.44916
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KOR,Republic of Korea,2009,2009,97.00913
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KOR,Republic of Korea,2010,2010,94.62211
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KOR,Republic of Korea,2011,2011,94.4888
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KOR,Republic of Korea,2012,2012,94.84503
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KOR,Republic of Korea,2013,2013,96.15284
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KOR,Republic of Korea,2014,2014,96.77686
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KOR,Republic of Korea,2015,2015,96.60808
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KWT,Kuwait,1971,1971,52.81463
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KWT,Kuwait,1972,1972,51.70442
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KWT,Kuwait,1973,1973,50.52674
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KWT,Kuwait,1978,1978,66.19009
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KWT,Kuwait,1979,1979,67.92535
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KWT,Kuwait,1980,1980,71.1687
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KWT,Kuwait,1992,1992,45.86822
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KWT,Kuwait,1994,1994,67.6734
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KWT,Kuwait,1996,1996,96.70203
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KWT,Kuwait,1997,1997,95.22799
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KWT,Kuwait,1999,1999,88.59017
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KWT,Kuwait,2000,2000,88.87975
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KWT,Kuwait,2001,2001,88.58423
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KWT,Kuwait,2006,2006,88.49959
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KWT,Kuwait,2007,2007,86.77875
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KWT,Kuwait,2008,2008,84.19375
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KWT,Kuwait,2009,2009,80.82439
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KWT,Kuwait,2010,2010,83.47903
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KWT,Kuwait,2011,2011,83.02159
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KWT,Kuwait,2012,2012,83.01683
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KWT,Kuwait,2013,2013,82.78912
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KWT,Kuwait,2014,2014,83.57885
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",KWT,Kuwait,2015,2015,84.74471
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LAO,Lao People's Democratic Republic,1992,1992,13.94483
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LAO,Lao People's Democratic Republic,1993,1993,14.44007
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LAO,Lao People's Democratic Republic,1994,1994,17.12353
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LAO,Lao People's Democratic Republic,1997,1997,20.76963
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LAO,Lao People's Democratic Republic,1998,1998,22.99004
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LAO,Lao People's Democratic Republic,1999,1999,25.67611
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LAO,Lao People's Democratic Republic,2000,2000,27.47787
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LAO,Lao People's Democratic Republic,2001,2001,29.04576
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LAO,Lao People's Democratic Republic,2002,2002,30.03886
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LAO,Lao People's Democratic Republic,2003,2003,33.35791
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LAO,Lao People's Democratic Republic,2004,2004,34.95657
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LAO,Lao People's Democratic Republic,2005,2005,35.159
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LAO,Lao People's Democratic Republic,2006,2006,34.32019
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LAO,Lao People's Democratic Republic,2007,2007,35.23143
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LAO,Lao People's Democratic Republic,2008,2008,36.05672
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LAO,Lao People's Democratic Republic,2009,2009,37.49638
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LAO,Lao People's Democratic Republic,2010,2010,39.25608
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LAO,Lao People's Democratic Republic,2011,2011,39.88004
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LAO,Lao People's Democratic Republic,2012,2012,42.52031
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LAO,Lao People's Democratic Republic,2013,2013,45.77337
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LAO,Lao People's Democratic Republic,2014,2014,50.82894
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LAO,Lao People's Democratic Republic,2015,2015,54.30202
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LBN,Lebanon,2006,2006,69.49294
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LBN,Lebanon,2007,2007,69.08666
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LBN,Lebanon,2008,2008,69.67266
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LBN,Lebanon,2009,2009,70.79084
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LBN,Lebanon,2010,2010,69.06072
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LBN,Lebanon,2011,2011,69.62761
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LBN,Lebanon,2012,2012,64.83652
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LBY,Libya,1971,1971,13.34852
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LBY,Libya,1972,1972,16.11209
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LBY,Libya,1973,1973,20.88214
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LBY,Libya,1974,1974,28.28245
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LBY,Libya,1975,1975,33.48371
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LBY,Libya,1976,1976,41.89485
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LBY,Libya,1977,1977,46.33326
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LBY,Libya,1978,1978,52.61067
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LBY,Libya,1979,1979,55.96057
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LBY,Libya,1980,1980,58.24733
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LBY,Libya,1981,1981,55.84204
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LBY,Libya,1983,1983,58.97877
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LCA,Saint Lucia,1999,1999,60.90013
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LCA,Saint Lucia,2000,2000,62.28744
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LCA,Saint Lucia,2001,2001,60.85208
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LCA,Saint Lucia,2002,2002,60.3525
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LCA,Saint Lucia,2003,2003,63.60869
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LCA,Saint Lucia,2004,2004,62.59162
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LCA,Saint Lucia,2005,2005,67.92679
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LCA,Saint Lucia,2006,2006,68.58648
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LCA,Saint Lucia,2007,2007,77.0447
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LCA,Saint Lucia,2008,2008,80.07374
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LCA,Saint Lucia,2009,2009,83.20103
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LCA,Saint Lucia,2010,2010,83.75438
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LCA,Saint Lucia,2011,2011,82.85229
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LCA,Saint Lucia,2012,2012,82.41738
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LCA,Saint Lucia,2013,2013,80.65652
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LCA,Saint Lucia,2015,2015,77.71406
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LIE,Liechtenstein,2003,2003,94.00596
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LIE,Liechtenstein,2004,2004,91.9797
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LIE,Liechtenstein,2008,2008,90.65952
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LIE,Liechtenstein,2009,2009,91.82644
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LIE,Liechtenstein,2010,2010,91.15397
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LIE,Liechtenstein,2011,2011,92.36228
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LIE,Liechtenstein,2012,2012,92.11856
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LIE,Liechtenstein,2014,2014,91.53872
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LIE,Liechtenstein,2015,2015,91.53953
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LKA,Sri Lanka,1986,1986,58.67162
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LKA,Sri Lanka,2010,2010,84.09293
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LKA,Sri Lanka,2011,2011,85.42614
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LSO,Lesotho,1971,1971,4.58303
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LSO,Lesotho,1973,1973,6.74097
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LSO,Lesotho,1977,1977,9.78982
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LSO,Lesotho,1978,1978,9.6736
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LSO,Lesotho,1979,1979,11.58411
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LSO,Lesotho,1980,1980,12.11338
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LSO,Lesotho,1981,1981,12.57944
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LSO,Lesotho,1982,1982,13.17182
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LSO,Lesotho,1983,1983,11.73872
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LSO,Lesotho,1984,1984,11.92403
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LSO,Lesotho,1985,1985,12.3102
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LSO,Lesotho,1986,1986,12.72727
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LSO,Lesotho,1991,1991,15.01688
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LSO,Lesotho,1992,1992,16.94318
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LSO,Lesotho,1993,1993,17.87792
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LSO,Lesotho,1994,1994,16.83361
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LSO,Lesotho,1996,1996,18.8121
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LSO,Lesotho,1998,1998,14.25611
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LSO,Lesotho,1999,1999,18.6913
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LSO,Lesotho,2000,2000,20.621
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LSO,Lesotho,2001,2001,22.68077
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LSO,Lesotho,2002,2002,23.19808
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LSO,Lesotho,2003,2003,23.70462
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LSO,Lesotho,2004,2004,24.47944
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LSO,Lesotho,2005,2005,25.78414
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LSO,Lesotho,2006,2006,25.70289
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LSO,Lesotho,2007,2007,26.32914
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LSO,Lesotho,2008,2008,27.90663
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LSO,Lesotho,2009,2009,29.81042
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LSO,Lesotho,2010,2010,32.35979
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LSO,Lesotho,2011,2011,33.92034
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LSO,Lesotho,2013,2013,34.79071
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LSO,Lesotho,2014,2014,35.21265
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LSO,Lesotho,2015,2015,37.09656
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LTU,Lithuania,1995,1995,82.97102
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LTU,Lithuania,1996,1996,85.17269
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LTU,Lithuania,1998,1998,88.81879
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LTU,Lithuania,1999,1999,90.21711
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LTU,Lithuania,2000,2000,92.05564
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LTU,Lithuania,2001,2001,93.83239
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LTU,Lithuania,2002,2002,96.66513
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LTU,Lithuania,2003,2003,98.56684
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LTU,Lithuania,2004,2004,99.131
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LTU,Lithuania,2005,2005,98.29653
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LTU,Lithuania,2006,2006,95.72605
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LTU,Lithuania,2007,2007,94.54197
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LTU,Lithuania,2008,2008,93.56952
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LTU,Lithuania,2009,2009,93.25199
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LTU,Lithuania,2010,2010,93.19291
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LTU,Lithuania,2011,2011,92.82778
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LTU,Lithuania,2012,2012,92.7489
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LTU,Lithuania,2013,2013,94.25682
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LTU,Lithuania,2014,2014,96.36762
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LTU,Lithuania,2015,2015,98.03379
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LUX,Luxembourg,1971,1971,44.26059
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LUX,Luxembourg,1972,1972,44.19388
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LUX,Luxembourg,1973,1973,44.37488
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LUX,Luxembourg,1974,1974,44.90093
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LUX,Luxembourg,1975,1975,55.41967
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LUX,Luxembourg,1976,1976,56.31505
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LUX,Luxembourg,1977,1977,57.35398
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LUX,Luxembourg,1978,1978,58.5089
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LUX,Luxembourg,1982,1982,67.68362
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LUX,Luxembourg,1983,1983,68.13388
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LUX,Luxembourg,1984,1984,68.38699
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LUX,Luxembourg,1986,1986,67.48609
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LUX,Luxembourg,1987,1987,66.98925
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LUX,Luxembourg,1988,1988,60.9687
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LUX,Luxembourg,1995,1995,65.99029
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LUX,Luxembourg,1996,1996,69.40279
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LUX,Luxembourg,1997,1997,69.34989
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LUX,Luxembourg,1999,1999,83.96286
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LUX,Luxembourg,2000,2000,83.93587
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LUX,Luxembourg,2001,2001,80.66429
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LUX,Luxembourg,2002,2002,79.9853
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LUX,Luxembourg,2003,2003,80.0991
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LUX,Luxembourg,2004,2004,79.71694
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LUX,Luxembourg,2005,2005,82.97297
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LUX,Luxembourg,2006,2006,83.50005
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LUX,Luxembourg,2007,2007,84.14804
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LUX,Luxembourg,2008,2008,85.02354
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LUX,Luxembourg,2010,2010,86.81947
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LUX,Luxembourg,2011,2011,86.46764
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LUX,Luxembourg,2012,2012,85.80783
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LUX,Luxembourg,2013,2013,85.44227
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LUX,Luxembourg,2014,2014,84.60347
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LVA,Latvia,1994,1994,79.00995
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LVA,Latvia,2008,2008,91.61957
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LVA,Latvia,2009,2009,88.4659
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LVA,Latvia,2010,2010,86.45642
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LVA,Latvia,2011,2011,85.42546
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LVA,Latvia,2012,2012,84.52332
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LVA,Latvia,2013,2013,89.85892
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LVA,Latvia,2014,2014,94.27661
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",LVA,Latvia,2015,2015,98.25339
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MAC,"China, Macao Special Administrative Region",1990,1990,47.19405
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MAC,"China, Macao Special Administrative Region",1992,1992,52.69105
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MAC,"China, Macao Special Administrative Region",1999,1999,65.13547
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MAC,"China, Macao Special Administrative Region",2000,2000,68.60759
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MAC,"China, Macao Special Administrative Region",2001,2001,71.44597
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MAC,"China, Macao Special Administrative Region",2002,2002,74.98155
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MAC,"China, Macao Special Administrative Region",2003,2003,78.94554
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MAC,"China, Macao Special Administrative Region",2004,2004,82.35931
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MAC,"China, Macao Special Administrative Region",2005,2005,84.51611
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MAC,"China, Macao Special Administrative Region",2006,2006,84.78321
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MAC,"China, Macao Special Administrative Region",2007,2007,80.444
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MAC,"China, Macao Special Administrative Region",2008,2008,76.95539
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MAC,"China, Macao Special Administrative Region",2009,2009,76.20466
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MAC,"China, Macao Special Administrative Region",2010,2010,77.37534
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MAC,"China, Macao Special Administrative Region",2011,2011,79.23645
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MAC,"China, Macao Special Administrative Region",2012,2012,78.60729
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MAC,"China, Macao Special Administrative Region",2013,2013,78.24857
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MAC,"China, Macao Special Administrative Region",2014,2014,78.36785
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MAC,"China, Macao Special Administrative Region",2015,2015,79.34009
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MAR,Morocco,2005,2005,39.73531
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MAR,Morocco,2006,2006,42.10809
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MAR,Morocco,2007,2007,44.84263
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MAR,Morocco,2008,2008,46.95611
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MAR,Morocco,2010,2010,50.53357
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MAR,Morocco,2011,2011,53.22188
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MAR,Morocco,2012,2012,56.14245
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MDA,Republic of Moldova,2000,2000,78.24249
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MDA,Republic of Moldova,2001,2001,78.03685
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MDA,Republic of Moldova,2002,2002,78.91573
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MDA,Republic of Moldova,2003,2003,80.06647
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MDA,Republic of Moldova,2004,2004,81.07953
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MDA,Republic of Moldova,2005,2005,81.78983
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MDA,Republic of Moldova,2006,2006,81.34888
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MDA,Republic of Moldova,2007,2007,80.55401
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MDA,Republic of Moldova,2008,2008,83.49852
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MDA,Republic of Moldova,2009,2009,79.55915
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MDA,Republic of Moldova,2010,2010,78.62414
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MDA,Republic of Moldova,2011,2011,77.74841
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MDA,Republic of Moldova,2012,2012,77.909
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MDA,Republic of Moldova,2013,2013,77.19155
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MDA,Republic of Moldova,2014,2014,76.86421
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MDA,Republic of Moldova,2015,2015,76.40056
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MDG,Madagascar,2005,2005,17.04339
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MDG,Madagascar,2007,2007,21.51884
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MDG,Madagascar,2008,2008,23.0425
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MDG,Madagascar,2009,2009,24.72134
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MDG,Madagascar,2011,2011,29.81233
NER_2T3_CP,"Net enrolment rate, secondary, both sexes (%)",MDG,Madagascar,2012,2012,30.92519
