"﻿""EDULIT_IND""",Indicator,LOCATION,Country,TIME,Time,Value
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ESP,Spain,2004,2004,99.7395
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ESP,Spain,2005,2005,99.65618
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ESP,Spain,2006,2006,99.72084
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ESP,Spain,2007,2007,99.83843
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ESP,Spain,2008,2008,99.77749
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ESP,Spain,2009,2009,99.64344
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ESP,Spain,2010,2010,99.5638
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ESP,Spain,2011,2011,99.62542
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ESP,Spain,2012,2012,99.64379
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ESP,Spain,2013,2013,99.46489
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ESP,Spain,2014,2014,98.93822
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ESP,Spain,2015,2015,99.42125
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",BGR,Bulgaria,1996,1996,94.26923
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",BGR,Bulgaria,1997,1997,95.25916
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",BGR,Bulgaria,1998,1998,95.44006
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",BGR,Bulgaria,1999,1999,96.08506
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",BGR,Bulgaria,2000,2000,96.07382
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",BGR,Bulgaria,2001,2001,96.74629
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",BGR,Bulgaria,2002,2002,95.41276
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",BGR,Bulgaria,2003,2003,95.43992
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",BGR,Bulgaria,2004,2004,95.45713
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",BGR,Bulgaria,2005,2005,92.21525
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",BGR,Bulgaria,2006,2006,90.79194
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",BGR,Bulgaria,2007,2007,93.95685
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",BGR,Bulgaria,2008,2008,96.06379
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",BGR,Bulgaria,2009,2009,97.50431
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",BGR,Bulgaria,2010,2010,97.7806
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",BGR,Bulgaria,2011,2011,97.08891
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",BGR,Bulgaria,2012,2012,95.53496
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",BGR,Bulgaria,2013,2013,95.17064
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",BGR,Bulgaria,2014,2014,94.92968
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",BGR,Bulgaria,2015,2015,93.30484
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",SDN,Sudan,2011,2011,57.28109
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",SDN,Sudan,2012,2012,53.78016
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",PER,Peru,1970,1970,76.47675
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",PER,Peru,1973,1973,80.17942
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",PER,Peru,1980,1980,85.57498
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",PER,Peru,1981,1981,90.92051
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",PER,Peru,1982,1982,91.71275
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",PER,Peru,1985,1985,95.42544
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",PER,Peru,1988,1988,90.94688
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",PER,Peru,1993,1993,93.7315
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",PER,Peru,1995,1995,88.54273
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",PER,Peru,1996,1996,88.04187
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",PER,Peru,1997,1997,87.50832
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",PER,Peru,1998,1998,97.73747
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",PER,Peru,1999,1999,97.69089
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",PER,Peru,2000,2000,97.57481
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",PER,Peru,2001,2001,97.8351
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",PER,Peru,2002,2002,97.69223
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",PER,Peru,2003,2003,99.5369
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",PER,Peru,2004,2004,96.58742
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",PER,Peru,2005,2005,96.27116
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",PER,Peru,2006,2006,96.20217
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",PER,Peru,2007,2007,95.9987
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",PER,Peru,2008,2008,95.92119
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",PER,Peru,2009,2009,96.14592
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",PER,Peru,2010,2010,96.17123
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",PER,Peru,2011,2011,95.92322
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",PER,Peru,2012,2012,90.99106
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",PER,Peru,2013,2013,93.15934
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",PER,Peru,2014,2014,92.81158
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",PER,Peru,2015,2015,94.08172
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARE,United Arab Emirates,1978,1978,79.86436
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARE,United Arab Emirates,1980,1980,76.19823
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARE,United Arab Emirates,1981,1981,73.27282
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARE,United Arab Emirates,1982,1982,78.8385
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARE,United Arab Emirates,1983,1983,74.783
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARE,United Arab Emirates,1984,1984,75.07377
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARE,United Arab Emirates,1985,1985,74.95633
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARE,United Arab Emirates,1986,1986,75.7094
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARE,United Arab Emirates,1987,1987,86.73452
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARE,United Arab Emirates,1988,1988,90.00476
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARE,United Arab Emirates,1989,1989,94.74495
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARE,United Arab Emirates,1990,1990,98.40777
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARE,United Arab Emirates,1991,1991,98.52922
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARE,United Arab Emirates,1992,1992,95.88419
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARE,United Arab Emirates,1993,1993,92.50165
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARE,United Arab Emirates,1994,1994,90.97134
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARE,United Arab Emirates,1995,1995,92.31784
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARE,United Arab Emirates,1996,1996,90.51512
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARE,United Arab Emirates,1997,1997,87.51642
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARE,United Arab Emirates,1998,1998,84.702
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARE,United Arab Emirates,1999,1999,82.71995
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARE,United Arab Emirates,2000,2000,79.11296
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARE,United Arab Emirates,2001,2001,76.68566
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARE,United Arab Emirates,2002,2002,80.75027
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARE,United Arab Emirates,2003,2003,85.01522
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARE,United Arab Emirates,2004,2004,87.99767
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARE,United Arab Emirates,2005,2005,89.33719
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARE,United Arab Emirates,2006,2006,88.20774
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARE,United Arab Emirates,2007,2007,87.94638
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARE,United Arab Emirates,2009,2009,82.81856
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARE,United Arab Emirates,2010,2010,85.45205
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARE,United Arab Emirates,2011,2011,85.58945
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARE,United Arab Emirates,2012,2012,87.81474
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARE,United Arab Emirates,2013,2013,87.5571
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARE,United Arab Emirates,2014,2014,90.73824
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARE,United Arab Emirates,2015,2015,93.375
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TUN,Tunisia,1971,1971,77.875
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TUN,Tunisia,1975,1975,75.79841
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TUN,Tunisia,1978,1978,77.92732
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TUN,Tunisia,1979,1979,79.3711
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TUN,Tunisia,1980,1980,81.44102
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TUN,Tunisia,1981,1981,83.17407
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TUN,Tunisia,1982,1982,85.76766
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TUN,Tunisia,1983,1983,88.82728
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TUN,Tunisia,1984,1984,91.57342
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TUN,Tunisia,1985,1985,92.32019
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TUN,Tunisia,1986,1986,92.99744
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TUN,Tunisia,1987,1987,93.51665
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TUN,Tunisia,1988,1988,93.83587
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TUN,Tunisia,1989,1989,94.29749
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TUN,Tunisia,1990,1990,93.94578
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TUN,Tunisia,1991,1991,94.94959
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TUN,Tunisia,1992,1992,95.33646
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TUN,Tunisia,1993,1993,96.1745
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TUN,Tunisia,1994,1994,96.18873
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TUN,Tunisia,1995,1995,96.42446
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TUN,Tunisia,1996,1996,95.46054
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TUN,Tunisia,1997,1997,94.33755
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TUN,Tunisia,1999,1999,93.73163
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TUN,Tunisia,2000,2000,95.43813
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TUN,Tunisia,2001,2001,97.286
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TUN,Tunisia,2002,2002,98.53332
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TUN,Tunisia,2003,2003,98.5855
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TUN,Tunisia,2004,2004,98.69955
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TUN,Tunisia,2005,2005,98.86972
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TUN,Tunisia,2006,2006,97.40633
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TUN,Tunisia,2007,2007,96.23335
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TUN,Tunisia,2008,2008,96.42722
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TUN,Tunisia,2009,2009,97.62205
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TUN,Tunisia,2010,2010,98.94512
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TUN,Tunisia,2011,2011,99.6342
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TUN,Tunisia,2012,2012,98.81274
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",TUN,Tunisia,2013,2013,98.56518
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARG,Argentina,1970,1970,94.97294
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARG,Argentina,1974,1974,96.61248
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARG,Argentina,1975,1975,96.3858
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARG,Argentina,1987,1987,94.54091
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARG,Argentina,1991,1991,96.25382
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARG,Argentina,1997,1997,100
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARG,Argentina,1998,1998,99.51896
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARG,Argentina,1999,1999,99.2891
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARG,Argentina,2000,2000,99.11938
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARG,Argentina,2003,2003,98.99052
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARG,Argentina,2004,2004,98.63872
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARG,Argentina,2005,2005,98.81156
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARG,Argentina,2006,2006,98.80242
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARG,Argentina,2007,2007,99.06154
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARG,Argentina,2008,2008,99.04865
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARG,Argentina,2009,2009,99.02044
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARG,Argentina,2010,2010,98.66726
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARG,Argentina,2011,2011,98.84257
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARG,Argentina,2012,2012,98.96807
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARG,Argentina,2013,2013,99.02244
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",ARG,Argentina,2014,2014,99.34679
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",KIR,Kiribati,1979,1979,98.71782
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",KIR,Kiribati,1981,1981,99.71863
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",KIR,Kiribati,1983,1983,99.36025
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",KIR,Kiribati,1984,1984,99.44947
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",KIR,Kiribati,1985,1985,98.84239
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",KIR,Kiribati,1986,1986,97.4747
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",KIR,Kiribati,1987,1987,94.44347
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",KIR,Kiribati,1989,1989,98.44581
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",KIR,Kiribati,1991,1991,99.7586
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",KIR,Kiribati,1992,1992,99.93245
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",KIR,Kiribati,1993,1993,98.87472
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",KIR,Kiribati,1994,1994,99.02552
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",KIR,Kiribati,1995,1995,98.28799
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",KIR,Kiribati,1996,1996,98.31401
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",KIR,Kiribati,1997,1997,99.13285
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",KIR,Kiribati,2014,2014,96.43964
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",KIR,Kiribati,2015,2015,95.21327
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",CIV,Côte d'Ivoire,1977,1977,48.82227
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",CIV,Côte d'Ivoire,1991,1991,48.58842
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",CIV,Côte d'Ivoire,1992,1992,48.96816
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",CIV,Côte d'Ivoire,1996,1996,54.52788
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",CIV,Côte d'Ivoire,1997,1997,55.65437
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",CIV,Côte d'Ivoire,1999,1999,56.81722
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",CIV,Côte d'Ivoire,2000,2000,55.94554
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",CIV,Côte d'Ivoire,2001,2001,59.9219
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",CIV,Côte d'Ivoire,2002,2002,59.98932
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",CIV,Côte d'Ivoire,2003,2003,56.53333
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",CIV,Côte d'Ivoire,2009,2009,56.70874
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",CIV,Côte d'Ivoire,2013,2013,68.95007
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",CIV,Côte d'Ivoire,2014,2014,74.67928
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",CIV,Côte d'Ivoire,2015,2015,79.25447
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,1971,1971,94.89189
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,1972,1972,93.63131
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,1973,1973,93.81458
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,1974,1974,93.15315
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,1975,1975,93.81691
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,1976,1976,95.0665
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,1977,1977,95.98397
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,1978,1978,96.21615
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,1979,1979,95.16981
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,1980,1980,93.21869
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,1981,1981,90.49526
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,1982,1982,87.89347
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,1983,1983,86.02793
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,1986,1986,84.84249
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,1987,1987,85.66836
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,1988,1988,86.77737
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,1989,1989,87.43697
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,1990,1990,87.97195
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,1991,1991,87.55151
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,1992,1992,86.79096
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,1993,1993,86.5352
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,1994,1994,86.64638
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,1995,1995,86.9253
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,1996,1996,87.66335
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,1998,1998,94.45208
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,1999,1999,94.63812
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,2000,2000,94.59932
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,2001,2001,94.54817
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,2002,2002,94.79651
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,2003,2003,94.80516
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,2004,2004,94.81044
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,2005,2005,94.94313
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,2006,2006,95.19933
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,2007,2007,95.42765
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,2008,2008,95.30601
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,2009,2009,95.1959
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,2010,2010,95.09473
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,2011,2011,99.2529
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,2012,2012,95.02476
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,2013,2013,94.9173
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,2014,2014,94.72686
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",IRL,Ireland,2015,2015,95.03199
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,1973,1973,67.49805
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,1974,1974,71.40165
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,1975,1975,73.81183
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,1976,1976,75.7846
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,1977,1977,77.35272
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,1978,1978,78.40791
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,1979,1979,78.50412
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,1980,1980,79.61676
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,1981,1981,79.87951
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,1982,1982,79.55004
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,1983,1983,78.88231
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,1984,1984,79.90044
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,1985,1985,80.24538
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,1986,1986,81.39678
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,1987,1987,82.70123
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,1988,1988,83.80081
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,1989,1989,84.86518
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,1990,1990,85.39039
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,1991,1991,87.11217
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,1992,1992,88.19927
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,1993,1993,87.71056
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,1994,1994,87.6533
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,1995,1995,87.88341
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,1996,1996,87.43857
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,1997,1997,86.91417
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,1999,1999,88.2999
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,2000,2000,89.17747
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,2001,2001,91.15171
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,2002,2002,92.18603
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,2003,2003,92.49857
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,2004,2004,92.99851
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,2005,2005,93.23486
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,2006,2006,93.31427
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,2007,2007,95.33348
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,2008,2008,96.43457
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,2009,2009,97.25605
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,2010,2010,96.97777
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,2011,2011,97.26243
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DZA,Algeria,2015,2015,97.06215
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DJI,Djibouti,1985,1985,25.08744
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DJI,Djibouti,1986,1986,26.67403
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DJI,Djibouti,1987,1987,26.91469
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DJI,Djibouti,1988,1988,26.93067
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DJI,Djibouti,1989,1989,27.05677
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DJI,Djibouti,1990,1990,27.6568
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DJI,Djibouti,1991,1991,27.77356
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DJI,Djibouti,1992,1992,28.86181
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DJI,Djibouti,1993,1993,26.28972
NER_1_CP,"Net enrolment rate, primary, both sexes (%)",DJI,Djibouti,1994,1994,26.78134
